id,x,y,z,flight,mission
1303,101.9854015,2.583866935,30.26626,8,1
1789,101.9860697,2.582402185,42.31377,9,2
1790,101.9860704,2.58233941,43.33232,9,2
1309,101.9854082,2.583944435,30.11953,8,1
1792,101.9860743,2.58167446,63.47734,10,2
1314,101.9854136,2.584024777,30.06729,8,1
1321,101.9854185,2.584102277,29.99233,8,1
1795,101.9860761,2.582515335,40.55938,15,2
1796,101.9860763,2.581974643,53.89922,10,2
1797,101.9860763,2.582818877,36.28447,14,2
1336,101.9854398,2.583422085,31.05654,8,1
1340,101.9854432,2.583506043,31.16055,8,1
1347,101.9854514,2.583578893,30.94106,8,1
1801,101.9860792,2.58288656,35.14775,14,2
1802,101.9860848,2.582941068,34.72002,14,2
1803,101.9860851,2.582695651,37.97002,15,2
1349,101.9854557,2.58366156,30.89712,8,1
1805,101.9860864,2.58228826,44.57158,9,2
1806,101.986091,2.582076685,50.37481,10,2
1807,101.9860915,2.582214376,46.48955,9,2
1358,101.9854645,2.58373751,30.98892,8,1
1809,101.9860989,2.582031476,51.67852,10,2
1360,101.9854652,2.58382121,30.50234,8,1
1368,101.9854748,2.583897935,30.36611,8,1
1371,101.9854789,2.583979052,30.1542,8,1
1813,101.9861084,2.582569326,39.70488,15,2
1377,101.9854837,2.584060427,30.17105,8,1
1815,101.9861126,2.581735685,62.12481,10,2
1396,101.9855051,2.58337791,30.85903,8,1
1817,101.9861151,2.582631585,38.76104,15,2
1400,101.9855087,2.583459027,31.22256,8,1
1402,101.9855102,2.583531877,31.09805,8,1
1411,101.9855212,2.58361506,31.03628,8,1
1415,101.9855282,2.583696693,30.90493,8,1
1418,101.98553,2.583775227,30.83413,8,1
1425,101.985539,2.583854535,30.59902,8,1
1824,101.9861272,2.58184806,58.06719,10,2
1825,101.9861287,2.582442485,41.32598,9,2
1428,101.9855421,2.583933327,30.45913,8,1
1434,101.9855505,2.584013152,30.36343,8,1
1828,101.9861303,2.582145143,48.40996,9,2
1829,101.9861313,2.581795101,59.71465,10,2
1450,101.9855711,2.583414852,31.25112,8,1
1831,101.9861323,2.581911868,56.18633,10,2
1463,101.985586,2.58356856,31.20376,8,1
1470,101.9855947,2.583648902,31.16201,8,1
1834,101.9861352,2.582383585,42.39629,9,2
1471,101.9855957,2.583728468,30.84561,8,1
1480,101.9856052,2.583807777,30.81997,8,1
1485,101.9856111,2.583887344,30.70132,8,1
1488,101.9856178,2.583967685,30.47866,8,1
1502,101.9856404,2.583363702,31.48403,8,1
1840,101.9861431,2.582330626,43.7332,9,2
1517,101.9856538,2.583439135,31.38418,8,1
1529,101.98567,2.583602143,31.26797,8,1
1843,101.9861467,2.582712443,37.67559,15,2
1844,101.986147,2.58285866,35.43486,14,2
1845,101.9861477,2.581969735,53.97051,10,2
1846,101.986148,2.581673685,63.5252,10,2
1847,101.986148,2.582501901,40.56865,15,2
1848,101.9861485,2.582917818,34.63555,14,2
1530,101.9856705,2.583681452,31.18032,8,1
1850,101.9861521,2.582679893,38.08428,15,2
1533,101.9856728,2.583841877,30.90249,8,1
1852,101.986159,2.58228206,44.61553,9,2
1538,101.9856805,2.58392351,30.83779,8,1
1854,101.9861624,2.582076943,50.3919,10,2
1855,101.9861632,2.582210243,46.26787,9,2
1551,101.98571,2.58339806,31.66982,8,1
1857,101.9861693,2.582033801,51.63018,10,2
1558,101.9857167,2.583478143,31.51943,8,1
1565,101.9857229,2.583557968,31.56436,8,1
1568,101.9857288,2.583638568,31.41372,8,1
1573,101.9857337,2.583716585,31.42886,8,1
1862,101.9861793,2.58255176,39.80693,15,2
1578,101.9857424,2.583797702,31.46231,8,1
1864,101.9861835,2.58173491,61.93731,10,2
1865,101.9861837,2.582611693,38.93975,15,2
1581,101.985746,2.583876752,31.26943,8,1
1592,101.9857725,2.583354402,31.89907,8,1
1598,101.9857807,2.583433968,31.68618,8,1
1601,101.9857861,2.583513277,31.65371,8,1
1610,101.9857935,2.583587935,31.78237,8,1
1871,101.9861953,2.581850643,58.12725,10,2
1613,101.9857984,2.583670343,31.83145,8,1
1619,101.9858051,2.58374836,31.9457,8,1
1874,101.9861981,2.582422076,41.62774,9,2
1875,101.9861989,2.581795618,59.92412,10,2
1876,101.9861989,2.58214256,48.35918,9,2
1625,101.9858105,2.583829735,31.94595,8,1
1637,101.9858392,2.583305577,32.00029,8,1
1879,101.9862022,2.581913418,56.25274,10,2
1642,101.9858475,2.583386952,31.89688,8,1
1649,101.9858565,2.583465227,31.88223,8,1
1651,101.9858593,2.58354841,32.09307,8,1
1883,101.9862043,2.582362918,42.5457,9,2
1657,101.9858667,2.58362436,32.08135,8,1
1662,101.9858724,2.583706768,32.41582,8,1
1666,101.9858783,2.583786077,32.64043,8,1
1887,101.986212,2.58280131,36.39043,14,2
1888,101.986213,2.581672393,63.74736,10,2
5004,101.9856728,2.58375957,31.08071,8,1
1675,101.9858963,2.583183385,32.3709,9,1
1681,101.9859042,2.583261918,32.14629,9,1
1892,101.9862166,2.58196741,54.03252,10,2
1893,101.9862181,2.582481493,40.37432,15,2
1894,101.9862184,2.582706501,37.75762,15,2
1895,101.9862197,2.582876485,35.1751,14,2
1683,101.9859114,2.583343552,32.00762,9,1
1897,101.986223,2.582659743,38.2669,15,2
1687,101.9859163,2.583422602,32.11895,9,1
1899,101.9862238,2.582932285,34.05791,14,2
1900,101.9862256,2.582276635,44.37285,9,2
1693,101.9859232,2.58350501,32.10332,9,1
1902,101.9862328,2.582202235,46.2542,9,2
1903,101.9862346,2.58207436,50.27129,10,2
1698,101.9859294,2.583579927,32.43926,9,1
1705,101.9859363,2.583662852,32.78838,9,1
1709,101.9859423,2.583741127,33.16826,9,1
1907,101.9862415,2.58202786,51.68242,10,2
1725,101.9859695,2.583143343,32.45586,9,1
1909,101.9862474,2.582529801,39.72344,15,2
1727,101.985972,2.583219552,32.45684,9,1
1729,101.9859787,2.583294985,32.37236,9,1
1733,101.9859859,2.583381268,32.36357,9,1
1913,101.9862525,2.581722768,62.24932,10,2
1740,101.9859913,2.583457735,32.09404,9,1
1915,101.9862549,2.582594126,38.89775,15,2
1742,101.9859934,2.58353756,32.66387,9,1
1747,101.9860013,2.58361661,33.08574,9,1
1755,101.9860108,2.583695918,33.49639,9,1
1769,101.986035,2.58317641,32.5125,9,1
1773,101.9860417,2.583257268,32.58965,9,1
1921,101.9862651,2.58240296,41.8582,9,2
1776,101.9860522,2.583332185,32.4666,9,1
1923,101.9862669,2.58184186,58.30791,10,2
1785,101.9860632,2.583495193,33.03984,9,1
1925,101.9862698,2.582137651,48.31768,9,2
1787,101.9860653,2.583573985,33.48613,9,1
1927,101.9862705,2.582333726,42.84941,9,2
1798,101.9860763,2.583651227,33.90117,9,1
1929,101.986271,2.581785543,60.12236,10,2
1811,101.9861028,2.583130427,32.79326,9,1
1931,101.9862716,2.581902568,56.42607,10,2
1814,101.9861105,2.583208185,32.74883,9,1
1818,101.9861169,2.583289818,32.74492,9,1
1934,101.9862775,2.582784002,36.55596,14,2
1821,101.9861223,2.583370677,32.62188,9,1
1827,101.98613,2.583448693,33.27617,9,1
1937,101.9862805,2.582830243,36.00469,14,2
1938,101.9862826,2.582461085,40.50566,15,2
1832,101.9861341,2.583527485,33.94414,9,1
1836,101.9861388,2.583607052,34.13164,9,1
1941,101.9862867,2.581956043,53.96953,10,2
1942,101.9862888,2.582912135,34.57647,14,2
1841,101.9861454,2.583686102,34.3958,9,1
1944,101.9862901,2.582692551,37.63457,15,2
1945,101.9862906,2.582643985,38.38604,15,2
1851,101.9861544,2.583767218,34.56719,9,1
1947,101.9863006,2.582260876,44.47344,11,2
1948,101.9863021,2.582063768,50.2625,10,2
1853,101.9861603,2.583846527,34.5208,9,1
1856,101.986167,2.583924027,34.58965,9,1
1951,101.9863055,2.58219216,46.32305,11,2
1858,101.9861696,2.583088577,32.98955,9,1
1953,101.9863116,2.582014168,51.58086,10,2
1859,101.9861724,2.584001785,34.5252,9,1
1860,101.986175,2.583166593,33.06865,9,1
1956,101.9863155,2.58251456,39.78008,15,2
1861,101.9861781,2.58408161,34.28496,9,1
1958,101.9863206,2.582572943,39.22686,15,2
1863,101.9861817,2.58324461,33.00274,9,1
1960,101.9863237,2.581706493,62.05303,10,2
1866,101.986184,2.584163502,34.12969,9,1
1868,101.9861873,2.583324693,32.8875,9,1
1869,101.9861917,2.584219302,33.77617,9,1
1870,101.986195,2.58340426,33.65068,9,1
1877,101.9861994,2.583484085,34.19805,9,1
1882,101.986204,2.583561327,34.33525,9,1
1886,101.9862107,2.583640635,34.62285,9,1
1968,101.9863342,2.581818868,58.31377,10,2
1896,101.9862197,2.583722527,34.72246,9,1
1970,101.9863378,2.582313318,42.84697,11,2
1971,101.9863381,2.581878543,56.46611,10,2
1972,101.9863381,2.582377643,41.69658,9,2
1898,101.9862235,2.583800027,34.89629,9,1
1901,101.9862307,2.583879077,34.98272,9,1
1975,101.9863386,2.581763585,60.04619,10,2
1976,101.9863389,2.582124476,48.50274,10,2
1904,101.9862351,2.583958127,35.00908,9,1
1905,101.9862374,2.583042852,32.98125,9,1
1979,101.9863443,2.58278426,36.56865,14,2
1906,101.9862407,2.583123193,32.99688,9,1
1908,101.9862418,2.58403511,34.81182,9,1
1910,101.9862477,2.58319811,33.08916,9,1
1911,101.9862513,2.584114419,34.60039,9,1
1984,101.9863538,2.582439643,40.57988,15,2
1985,101.9863545,2.581934343,54.22197,10,2
1986,101.9863553,2.582862535,35.3919,14,2
1987,101.9863592,2.582676276,37.59404,15,2
1988,101.9863597,2.582624093,38.22686,15,2
1912,101.9862523,2.583278968,33.11113,9,1
1990,101.986362,2.582931252,34.48613,14,2
1914,101.9862536,2.584165827,34.32744,9,1
1992,101.9863687,2.58224176,44.57988,11,2
1916,101.9862567,2.583360085,33.88506,9,1
1994,101.9863743,2.582178468,46.32891,11,2
1995,101.9863746,2.582047493,50.58281,10,2
1922,101.9862651,2.58343991,34.56035,9,1
1930,101.986271,2.583516635,34.65899,9,1
1998,101.9863792,2.581995826,51.58428,10,2
1999,101.9863828,2.582492343,39.8084,15,2
1933,101.9862764,2.583595943,34.96025,9,1
1940,101.9862829,2.583676543,35.15801,9,1
2002,101.9863874,2.581678076,61.91338,10,2
2003,101.9863923,2.582553051,39.0457,15,2
1943,101.9862898,2.583757143,35.45342,9,1
1946,101.986297,2.583836194,35.45586,9,1
1949,101.9863021,2.583915244,35.55156,9,1
1950,101.986305,2.58307566,33.30742,9,1
1952,101.9863083,2.58399016,35.49199,9,1
2009,101.986399,2.58179226,58.50811,10,2
1954,101.9863127,2.583156518,33.24053,9,1
2011,101.9864013,2.582353876,41.78789,11,2
2012,101.9864023,2.581734135,60.13848,10,2
1955,101.9863142,2.584071277,35.22051,9,1
1957,101.9863191,2.583234535,33.24688,9,1
1959,101.9863219,2.583314618,34.09502,9,1
1964,101.9863312,2.583393152,34.88311,9,1
2017,101.9864059,2.58210226,48.23125,10,2
2018,101.9864064,2.582290326,42.77715,11,2
2019,101.9864072,2.581854518,56.30596,10,2
1967,101.9863335,2.583471427,35.06328,9,1
1978,101.986343,2.583550735,35.38945,9,1
1981,101.9863463,2.583628493,35.61895,9,1
1983,101.9863527,2.583707285,35.82647,9,1
1989,101.9863597,2.583788402,36.05791,9,1
2025,101.9864193,2.581909801,54.22979,10,2
2026,101.9864205,2.58277186,36.68096,14,2
1991,101.9863663,2.583867194,36.16631,9,1
2028,101.9864208,2.582414068,40.6668,15,2
2029,101.9864221,2.582819135,36.18877,14,2
2030,101.9864264,2.582658968,37.65752,15,2
1993,101.986372,2.583946244,36.10723,9,1
2032,101.9864298,2.58260136,38.32744,15,2
2033,101.9864311,2.582902835,34.74102,14,2
2034,101.9864321,2.582222901,44.39141,11,2
1996,101.9863771,2.584026844,35.65752,9,1
2041,101.986447,2.583981119,36.49443,9,1
2037,101.9864388,2.582019851,50.26738,10,2
2038,101.9864426,2.58215651,46.30938,11,2
1878,101.9861996,2.584319794,33.4832,10,1
2040,101.9864447,2.58196121,51.67559,10,2
1880,101.9862025,2.584401944,33.20879,10,1
2042,101.9864498,2.582472193,39.84453,15,2
1884,101.9862068,2.584454385,32.89385,10,1
1918,101.9862603,2.584274585,34.00322,10,1
1920,101.9862644,2.58435596,33.76787,10,1
1928,101.9862708,2.584428552,33.4583,10,1
2047,101.9864601,2.582529801,39.05352,15,2
2048,101.9864606,2.581695901,60.15215,10,2
1932,101.9862734,2.584525944,32.96416,10,1
1961,101.9863256,2.584231021,34.42607,10,1
2051,101.9864658,2.581761776,58.48027,10,2
1965,101.9863327,2.584312819,34.15947,10,1
1966,101.9863332,2.584387994,33.97979,10,1
1973,101.9863383,2.584463169,33.58037,10,1
2000,101.9863843,2.584115452,35.23272,10,1
2005,101.9863941,2.584188819,34.83721,10,1
2057,101.9864709,2.581825068,56.3543,10,2
2058,101.9864722,2.582329076,41.83623,11,2
2059,101.9864724,2.582075393,48.24688,10,2
2060,101.9864737,2.582267335,42.95391,11,2
2008,101.9863987,2.584264769,34.73565,10,1
2013,101.9864036,2.58434511,34.32158,10,1
2063,101.9864776,2.58264166,37.79863,15,2
2021,101.9864105,2.584423644,33.95684,10,1
2022,101.9864121,2.58447996,33.72393,10,1
2066,101.9864819,2.582769277,36.67412,14,2
2044,101.9864544,2.584082127,35.89629,10,1
2049,101.9864616,2.584140252,35.55791,10,1
2069,101.9864842,2.58188216,54.0252,10,2
2052,101.9864663,2.584218785,34.97832,10,1
2056,101.9864704,2.584300935,34.7669,10,1
2072,101.9864907,2.582846002,35.47783,14,2
2073,101.9864909,2.582391851,40.77275,15,2
2074,101.9864914,2.582907743,34.54473,14,2
2061,101.9864745,2.584378694,34.4124,10,1
2076,101.9864955,2.582579401,38.42412,15,2
2068,101.9864827,2.584458519,33.91338,10,1
2078,101.9865009,2.582197585,44.41484,11,2
2079,101.9865035,2.58199221,50.24248,10,2
2070,101.9864858,2.58455126,33.6165,10,1
2081,101.9865071,2.58212396,46.48174,11,2
2082,101.9865092,2.581935635,51.51348,10,2
2088,101.9865207,2.584053194,36.48027,10,1
2089,101.986522,2.584096852,36.2791,10,1
2096,101.9865302,2.58417461,35.62529,10,1
2086,101.9865189,2.582449201,39.75078,15,2
2100,101.9865361,2.584256244,35.25957,10,1
2103,101.9865415,2.584333744,34.94756,10,1
2107,101.9865505,2.584414602,34.48418,10,1
2110,101.9865551,2.584491585,34.00127,10,1
2091,101.9865241,2.581719151,58.471,10,2
2131,101.9865896,2.584051385,37.12774,10,1
2093,101.9865292,2.582505001,39.03789,15,2
2136,101.9865955,2.584133019,36.31084,10,1
2095,101.9865295,2.581788385,56.27764,10,2
2138,101.9866006,2.584211035,35.73662,10,1
2097,101.9865333,2.582044393,48.09356,10,2
2143,101.9866081,2.584291894,35.43975,10,1
2147,101.9866127,2.58436836,35.05059,10,1
2149,101.9866186,2.584449994,34.59307,10,1
2101,101.9865384,2.582306085,41.91387,11,2
2102,101.9865405,2.582240468,43.0877,11,2
2154,101.9866235,2.584503469,34.22344,10,1
2172,101.9866535,2.584010569,37.85332,10,1
2176,101.9866638,2.584085744,37.15264,10,1
2106,101.9865479,2.581847801,54.00127,10,2
2180,101.9866687,2.58416841,36.22149,10,1
2108,101.9865541,2.582746027,36.73076,14,2
2109,101.9865541,2.58280906,35.86895,14,2
2182,101.9866743,2.58424436,35.79766,10,1
2187,101.986682,2.584325219,35.46074,10,1
2112,101.9865567,2.582366018,40.83574,15,2
2113,101.9865582,2.582551243,38.58037,15,2
2191,101.9866874,2.584402202,35.03252,10,1
2115,101.9865631,2.582887593,34.69902,14,2
2197,101.9866921,2.584483577,34.42998,10,1
2117,101.9865662,2.582933835,34.07109,14,2
2118,101.9865677,2.582089601,46.471,11,2
2119,101.9865698,2.582171751,44.64141,11,2
2120,101.9865703,2.58196121,49.90654,10,2
2121,101.9865711,2.58190231,51.37822,10,2
2207,101.9867103,2.584576835,34.35772,10,1
2213,101.9867224,2.583965619,38.52568,10,1
2215,101.9867249,2.584041569,38.08916,10,1
2221,101.9867339,2.584121652,37.13115,10,1
2126,101.9865798,2.582648893,37.5169,16,2
2127,101.9865824,2.581743435,56.5042,10,2
2225,101.9867432,2.58419941,36.3543,10,1
2129,101.9865857,2.582423368,39.81768,15,2
2229,101.9867493,2.584278977,35.93779,10,1
2232,101.9867532,2.584361127,35.38994,10,1
2236,101.9867591,2.584439402,34.94121,10,1
2241,101.9867645,2.584517419,34.4583,10,1
2250,101.9867879,2.583940302,39.03252,10,1
2135,101.9865939,2.582484851,39.22002,15,2
2253,101.9867943,2.583995844,38.83428,10,1
2137,101.9865978,2.582010293,48.02324,10,2
2257,101.9867999,2.584075152,38.06768,10,1
2261,101.9868053,2.584154202,37.03691,10,1
2140,101.9866034,2.582278443,41.95781,11,2
2141,101.9866055,2.58180466,54.00078,10,2
2142,101.986606,2.582211276,43.13262,11,2
2267,101.9868133,2.584232735,36.21465,10,1
2270,101.9868195,2.584313335,35.83818,10,1
2272,101.9868225,2.584393677,35.30889,10,1
2275,101.986832,2.584476602,34.69609,10,1
2276,101.9868344,2.584535502,34.41191,10,1
2148,101.9866186,2.582597226,38.05791,16,2
2292,101.9868621,2.583951669,39.34795,10,1
2294,101.9868657,2.58403201,38.71465,10,1
2151,101.9866219,2.582339668,40.88848,15,2
2152,101.9866219,2.582761785,36.33672,14,2
2296,101.9868716,2.584111319,37.88555,10,1
2300,101.9868788,2.58419321,36.8919,10,1
2155,101.9866266,2.582056793,46.2249,11,2
2156,101.9866271,2.581921426,49.93096,10,2
2157,101.9866281,2.581858393,51.53643,10,2
2158,101.9866312,2.582842643,35.34502,14,2
2302,101.9868862,2.584270452,36.23272,10,1
2160,101.9866358,2.582137651,44.41631,11,2
2306,101.9868922,2.584348469,35.90215,10,1
2310,101.9868991,2.584429585,35.3958,10,1
2163,101.9866391,2.582461601,39.24346,15,2
2164,101.9866407,2.58264941,37.47441,16,2
2312,101.9869037,2.584508894,34.76299,10,1
2166,101.9866417,2.582915493,34.7332,14,2
2322,101.9869117,2.584603702,34.81035,10,1
2328,101.9869317,2.58398861,39.27031,10,1
2333,101.986942,2.584147227,37.54424,10,1
2336,101.9869481,2.584223694,36.63848,10,1
2171,101.986653,2.582395726,39.94756,15,2
2341,101.9869559,2.584305585,36.18828,10,1
2173,101.9866551,2.58175506,53.9544,10,2
2174,101.9866576,2.581971285,48.00225,10,2
2344,101.986963,2.584381019,35.8499,10,1
2348,101.9869643,2.58445981,35.23809,10,1
2177,101.9866646,2.582539876,38.67168,16,2
2352,101.9869726,2.58454196,34.9168,10,1
2179,101.9866664,2.582244085,42.0208,11,2
4868,101.9869354,2.584064969,38.54815,10,1
1997,101.9863774,2.583110018,33.39727,11,1
2001,101.9863856,2.583189843,33.42754,11,1
2183,101.9866746,2.582173818,43.29424,11,2
2004,101.9863923,2.583270185,33.8875,11,1
2006,101.9863956,2.583347685,35.03106,11,1
2186,101.9866815,2.581811118,51.59746,10,2
2010,101.986401,2.583427768,35.35723,11,1
2188,101.9866823,2.582589993,37.95635,16,2
2189,101.9866825,2.58187441,50.31621,10,2
2020,101.9864082,2.583506302,35.82012,11,1
2024,101.9864157,2.583585352,36.26299,11,1
2192,101.9866877,2.58201701,46.26152,11,2
2193,101.9866882,2.58272071,36.68828,14,2
2027,101.9864205,2.583667502,36.69268,11,1
2031,101.9864285,2.583746293,36.91777,11,1
2196,101.986691,2.582310993,40.93096,15,2
2035,101.9864326,2.583825344,36.82207,11,1
2198,101.9866923,2.582096835,44.55498,11,2
2199,101.9866956,2.582800793,36.06621,14,2
2036,101.9864375,2.583901035,36.69658,11,1
2039,101.9864426,2.583066618,33.74883,11,1
2202,101.9867003,2.582879843,35.6707,14,2
2203,101.9867026,2.582933835,35.16533,14,2
2043,101.9864514,2.583147477,33.58037,11,1
2205,101.9867082,2.582366535,40.07061,15,2
2045,101.9864575,2.58322601,33.75664,11,1
2046,101.9864593,2.583304543,34.85576,11,1
2208,101.9867111,2.581927885,47.92363,10,2
2209,101.9867129,2.582637268,37.40264,16,2
2053,101.9864668,2.583385143,35.55205,11,1
2062,101.986475,2.583461868,36.07451,11,1
2065,101.9864794,2.583542985,36.79619,11,1
2071,101.9864876,2.583621777,37.27178,11,1
2214,101.9867242,2.581753768,51.63652,10,2
2075,101.9864925,2.583700568,37.68926,11,1
2216,101.9867252,2.582523343,38.76397,16,2
2217,101.9867275,2.58220456,42.23369,11,2
2218,101.986729,2.582134293,43.24492,11,2
2077,101.9864981,2.583778843,37.78154,11,1
2220,101.9867329,2.581823518,50.08867,10,2
2080,101.9865061,2.583857377,37.61699,11,1
2083,101.9865097,2.583939527,37.36309,11,1
2223,101.9867424,2.581968443,46.43242,11,2
2084,101.9865143,2.583986027,36.89141,11,1
2085,101.9865151,2.583099943,33.83281,11,1
2226,101.9867452,2.582437835,39.42461,16,2
2087,101.9865205,2.58318416,33.80156,11,1
2228,101.9867475,2.58205111,44.66826,11,2
2092,101.9865259,2.583261143,34.8001,11,1
2098,101.9865336,2.583340968,35.89043,11,1
2231,101.9867506,2.582573976,38.04619,16,2
2104,101.9865418,2.583420018,36.23906,11,1
2233,101.986755,2.58227431,41.0252,15,2
2111,101.9865562,2.583577343,37.43193,11,1
2235,101.9867573,2.582709343,36.69414,14,2
2114,101.9865608,2.583656135,37.97539,11,1
2116,101.9865652,2.583736735,38.27324,11,1
2238,101.9867617,2.581878543,47.97686,10,2
2123,101.9865731,2.583815785,38.40215,11,1
2240,101.9867629,2.582756618,36.4124,14,2
2124,101.9865783,2.583895094,38.12725,11,1
2125,101.9865795,2.583055252,34.29326,11,1
2243,101.9867686,2.582836702,36.01885,14,2
2128,101.9865831,2.58395916,37.72149,11,1
2245,101.9867753,2.582904127,35.43633,14,2
2246,101.986776,2.581768493,50.20391,10,2
2130,101.9865867,2.583138693,33.95147,11,1
2248,101.986782,2.582620476,37.46611,16,2
2249,101.9867848,2.582093993,43.39727,11,2
2134,101.9865916,2.583215418,34.35674,11,1
2251,101.9867894,2.582171751,42.20928,11,2
2139,101.9866029,2.583296018,35.98711,11,1
2144,101.9866101,2.58337326,36.52959,11,1
2254,101.9867953,2.582498543,39.05303,16,2
2146,101.9866124,2.583451535,36.89873,11,1
2256,101.9867997,2.581915485,46.38652,11,2
2150,101.9866191,2.583531102,37.32598,11,1
2258,101.986803,2.582005385,44.54375,11,2
2153,101.986623,2.583611702,37.96465,11,1
2260,101.9868048,2.582362143,39.99981,16,2
2159,101.9866317,2.583691785,38.45098,11,1
2262,101.9868069,2.582240468,41.33037,15,2
2162,101.9866381,2.583771093,38.78838,11,1
2165,101.9866409,2.583851177,38.71611,11,1
2265,101.9868092,2.581820418,48.13945,10,2
2266,101.9868112,2.582425951,39.40313,16,2
2167,101.9866466,2.583017277,34.5667,11,1
2168,101.9866479,2.583927902,38.13359,11,1
2269,101.9868177,2.582547885,38.34746,16,2
2170,101.9866515,2.583088318,34.5335,11,1
2175,101.9866617,2.583170468,34.58037,11,1
2178,101.9866646,2.583248743,35.44902,11,1
